semester - 1
roll, sgpa
1101106213,6.67
1101106212,7.96
1101106215,4.45
1101106217,8.13
1101106188,8.71
1101106219,8.63
1101106218,8.88

semester - 7
roll, sgpa
1101106199,6.83
1101106187,5.78
1101106179,6.35
1101106190,7.61
1101106191,7.52
1101106196,7.26
1101106194,8.57
1101106195,7.57
1101106170,8.26
1101106171,8.7
1101106198,7.96
1101106173,8.17
1101106174,8.04
1101106175,7.65
1101106176,7.91
1101106177,7.04
1101106202,7.52
1101106203,7.7
1101106201,5.91
1101106206,7.26
1101106207,6.91
1101106204,7.7
1101106223,7.43
1101106220,9.48
1101106208,6.26
1101106209,6.91
1101106221,8.3
1101106192,6.91
1101106222,5.35
1101106193,8.83
1101106216,6.52
1101106210,7.17
1101106181,8.43
1101106180,7.0
1101106183,7.52
1101106182,6.26
1101106185,7.57
1101106184,7.83
1101106169,2.17
1101106168,7.3
1101106167,3.91
1101106166,8.83
1101106186,8.3
1101106211,8.83
1101106189,5.96
1101106213,7.13
1101106212,7.3
1101106215,5.61
1101106217,6.96
1101106188,8.35
1101106219,8.48
1101106218,8.3

semester - 8
roll, sgpa
1101106199,6.7
1101106187,6.26
1101106179,6.52
1101106190,7.43
1101106191,8.3
1101106196,7.04
1101106194,9.13
1101106195,7.57
1101106170,8.48
1101106171,9.35
1101106198,8.61
1101106173,7.83
1101106174,8.35
1101106175,7.57
1101106176,7.83
1101106177,7.52
1101106202,7.43
1101106203,8.35
1101106201,6.96
1101106206,7.83
1101106207,7.3
1101106204,8.35
1101106223,7.43
1101106220,9.35
1101106208,5.17
1101106209,7.04
1101106221,8.7
1101106192,7.3
1101106222,6.13
1101106193,9.09
1101106216,7.0
1101106210,7.83
1101106181,9.09
1101106180,7.3
1101106183,8.04
1101106182,6.78
1101106185,7.83
1101106184,8.09
1101106169,2.0
1101106168,6.91
1101106167,4.3
1101106166,9.26
1101106186,8.43
1101106211,8.83
1101106189,6.78
1101106213,6.09
1101106212,7.96
1101106215,4.52
1101106217,7.7
1101106188,8.61
1101106219,8.48
1101106218,8.22

