semester - 1
roll, sgpa
1001106126,9.04
1001106127,9.46
1001106124,8.86
1001106125,8.25
1001106148,8.43
1001106149,8.75
1001106152,8.21
1001106144,6.0
1001106145,6.18
1001106146,9.36
1001106147,7.79
1001106140,9.18
1001106141,9.07
1001106128,9.39
1001106129,6.86
1001106169,8.68
1001106172,8.75
1001106150,6.68
1001106157,9.57
1001106156,9.0
1001106155,9.5
1001106151,7.61
1001106161,9.5
1001106154,9.11
1001106162,9.14
1121106030,8.0
1001106163,8.75
1121106028,8.07
1001106350,8.46
1001106160,9.04
1121106029,8.22
1001106135,6.68
1001106134,8.29
1001106137,6.75
1001106136,7.93
1001106131,8.46
1001106130,6.93
1001106133,7.57
1001106132,9.04
1001106171,8.96
1001106166,6.18
1001106159,7.36
1001106158,7.68
1001106139,7.93
1001106138,8.21
1001106167,7.46
1121106024,6.81
1001106142,7.54
1001106170,9.18
1001106164,9.75
1001106143,9.0
1121106027,8.41
1001106153,5.39
1001106026,8.64
1001106168,9.0
1001106173,8.57
1001106004,8.32
1001106165,7.29
1121106025,8.0
1121106026,8.15
1001106103,8.79
1001106364,8.82
1121106022,6.63
1121106023,7.67

semester - 2
roll, sgpa
1001106126,9.04
1001106127,9.39
1001106124,3.64
1001106125,8.39
1001106148,8.14
1001106149,8.68
1001106152,8.93
1001106144,6.68
1001106145,5.94
1001106146,9.5
1001106147,7.71
1001106140,9.18
1001106141,3.76
1001106128,9.25
1001106129,7.07
1001106169,9.64
1001106172,9.39
1001106150,7.55
1001106157,9.0
1001106156,9.14
1001106155,3.76
1001106151,3.52
1001106161,3.84
1001106154,9.04
1001106162,8.04
1121106030,7.68
1001106163,8.64
1121106028,7.89
1001106350,8.64
1001106160,9.11
1121106029,8.25
1001106135,7.65
1001106134,8.57
1001106137,6.65
1001106136,8.39
1001106131,8.57
1001106130,7.14
1001106133,7.89
1001106132,9.32
1001106171,9.57
1001106166,6.5
1001106159,7.36
1001106158,7.61
1001106139,8.18
1001106138,9.11
1001106167,8.13
1121106024,5.54
1001106142,7.18
1001106170,9.39
1001106164,9.57
1001106143,9.11
1121106027,8.29
1001106153,6.0
1001106026,8.39
1001106168,9.32
1001106173,8.25
1001106004,8.75
1001106165,7.39
1121106025,7.79
1121106026,8.57
1001106103,9.11
1001106364,8.93
1121106022,6.79
1121106023,7.82

semester - 3
roll, sgpa
1001106126,8.3
1001106127,9.26
1001106124,0.0
1001106125,8.19
1001106148,8.19
1001106149,8.52
1001106152,8.74
1001106144,7.0
1001106145,5.48
1001106146,9.59
1001106147,6.81
1001106140,9.63
1001106141,0.0
1001106128,8.96
1001106129,6.26
1001106169,9.26
1001106172,9.37
1001106150,7.0
1001106157,9.04
1001106156,8.89
1001106155,0.0
1001106151,0.0
1001106161,0.0
1001106154,8.85
1001106162,8.67
1121106030,7.08
1001106163,8.41
1121106028,7.28
1001106350,8.48
1001106160,8.44
1121106029,8.56
1001106135,8.0
1001106134,8.89
1001106137,6.07
1001106136,8.41
1001106131,8.81
1001106130,6.59
1001106133,8.3
1001106132,8.74
1001106171,9.48
1001106166,5.93
1001106159,6.7
1001106158,6.89
1001106139,9.15
1001106138,9.33
1001106167,7.93
1121106024,5.36
1001106142,6.74
1001106170,9.33
1001106164,9.52
1001106143,8.78
1121106027,7.8
1001106153,3.41
1001106026,7.74
1001106168,9.52
1001106173,8.59
1001106004,7.52
1001106165,7.33
1121106025,7.52
1121106026,7.96
1001106103,7.83
1001106364,8.48
1121106022,6.6
1121106023,7.28

semester - 4
roll, sgpa
1001106126,7.79
1001106127,9.43
1001106125,8.93
1001106148,7.5
1001106149,8.32
1001106152,8.0
1001106144,7.32
1001106145,5.14
1001106146,9.11
1001106147,7.0
1001106140,9.29
1001106128,8.61
1001106129,6.14
1001106169,9.07
1001106172,9.04
1001106150,6.75
1001106157,8.93
1001106156,8.93
1001106154,8.79
1001106162,8.46
1121106030,7.79
1001106163,8.43
1121106028,7.58
1001106350,8.89
1001106160,8.5
1121106029,8.42
1001106135,7.71
1001106134,8.07
1001106137,6.21
1001106136,8.54
1001106131,8.64
1001106130,6.71
1001106133,8.46
1001106132,8.71
1001106171,9.5
1001106166,6.82
1001106159,6.64
1001106158,6.07
1001106139,7.82
1001106138,8.96
1001106167,7.75
1121106024,7.0
1001106142,6.75
1001106170,9.0
1001106164,9.04
1001106143,8.61
1121106027,8.58
1001106153,2.29
1001106026,8.18
1001106168,8.64
1001106173,8.82
1001106004,8.07
1001106165,7.46
1121106025,8.25
1121106026,8.38
1001106103,8.29
1001106364,8.64
1121106022,7.54
1121106023,6.96

semester - 5
roll, sgpa
1001106126,7.44
1001106127,8.8
1001106125,8.08
1001106148,7.28
1001106149,8.08
1001106152,8.24
1001106144,6.68
1001106145,5.08
1001106146,9.08
1001106147,7.32
1001106140,8.92
1001106128,8.76
1001106129,6.48
1001106169,8.68
1001106172,9.16
1001106150,6.96
1001106157,8.44
1001106156,8.12
1001106154,8.2
1001106162,8.08
1121106030,7.3
1001106163,7.84
1121106028,6.7
1001106350,8.2
1001106160,8.04
1121106029,8.87
1001106135,7.28
1001106134,8.16
1001106137,7.04
1001106136,8.16
1001106131,8.52
1001106130,6.6
1001106133,7.8
1001106132,8.64
1001106171,8.84
1001106166,5.96
1001106159,6.52
1001106158,6.6
1001106139,7.84
1001106138,8.4
1001106167,8.04
1121106024,7.7
1001106142,7.68
1001106170,8.84
1001106164,8.88
1001106143,8.76
1121106027,8.83
1001106026,8.16
1001106168,8.72
1001106173,8.56
1001106004,8.16
1001106165,8.04
1121106025,7.15
1121106026,8.61
1001106103,8.12
1001106364,8.44
1121106022,6.78
1121106023,7.83

semester - 6
roll, sgpa
1001106126,8.42
1001106127,9.0
1001106125,9.04
1001106148,8.04
1001106149,8.42
1001106152,8.33
1001106144,6.96
1001106145,5.79
1001106146,9.63
1001106147,7.63
1001106140,9.38
1001106128,9.54
1001106129,6.79
1001106169,8.88
1001106172,9.0
1001106150,7.04
1001106157,8.88
1001106156,8.88
1001106154,8.38
1001106162,8.58
1121106030,7.71
1001106163,8.33
1121106028,7.86
1001106350,8.79
1001106160,8.63
1121106029,8.24
1001106135,8.13
1001106134,8.79
1001106137,6.71
1001106136,8.79
1001106131,8.54
1001106130,7.38
1001106133,8.83
1001106132,8.92
1001106171,9.13
1001106166,7.17
1001106159,7.0
1001106158,7.0
1001106139,8.92
1001106138,9.21
1001106167,7.88
1121106024,7.29
1001106142,8.04
1001106170,9.29
1001106164,9.38
1001106143,8.63
1121106027,8.86
1001106026,8.29
1001106168,8.92
1001106173,8.67
1001106004,8.5
1001106165,8.29
1121106025,8.48
1121106026,8.71
1001106103,8.71
1001106364,8.88
1121106022,8.05
1121106023,8.19

semester - 7
roll, sgpa
1001106126,8.22
1001106127,9.0
1001106125,8.74
1001106148,8.3
1001106149,8.74
1001106152,8.74
1001106144,7.3
1001106145,5.52
1001106146,9.48
1001106147,8.22
1001106140,9.22
1001106128,9.35
1001106129,6.83
1001106169,8.87
1001106172,8.7
1001106150,7.43
1001106157,8.61
1001106156,8.74
1001106154,8.7
1001106162,8.35
1001106163,9.0
1001106350,8.83
1001106160,8.74
1001106135,8.17
1001106134,8.83
1001106137,7.7
1001106136,8.48
1001106131,8.96
1001106130,7.09
1001106133,8.35
1001106132,8.74
1001106171,9.26
1001106166,7.04
1001106159,7.43
1001106158,6.39
1001106139,8.74
1001106138,8.96
1001106167,7.7
1001106142,8.22
1001106170,9.39
1001106164,8.57
1001106143,9.0
1001106026,9.09
1001106168,9.0
1001106173,8.35
1001106004,8.3
1001106165,7.96
1001106103,9.0
1001106364,8.61

semester - 8
roll, sgpa
1001106126,8.19
1001106127,8.43
1001106125,8.76
1001106148,6.57
1001106149,8.29
1001106152,8.0
1001106144,7.29
1001106145,6.71
1001106146,9.0
1001106147,7.76
1001106140,9.14
1001106128,8.57
1001106129,6.76
1001106169,8.71
1001106172,8.48
1001106150,7.29
1001106157,8.29
1001106156,8.48
1001106154,8.14
1001106162,7.95
1001106163,7.95
1001106350,8.86
1001106160,8.19
1001106135,8.43
1001106134,8.71
1001106137,7.48
1001106136,7.62
1001106131,8.1
1001106130,7.29
1001106133,8.0
1001106132,8.14
1001106171,8.86
1001106166,7.43
1001106159,6.86
1001106158,7.14
1001106139,7.95
1001106138,8.71
1001106167,7.43
1001106142,7.9
1001106170,8.67
1001106164,7.71
1001106143,9.05
1001106026,8.43
1001106168,9.33
1001106173,7.71
1001106004,7.43
1001106165,7.43
1001106103,7.9
1001106364,8.57

