semester - 1
roll, sgpa
1201106067,7.92
1201106066,9.43
1201106069,7.62
1201106068,9.0
1201106085,7.04
1201106084,8.75
1201106080,7.75
1201106187,8.42
1321106024,7.43
1201106310,8.42
1321106025,6.78
1321106018,8.35
1321106017,6.65
1321106015,7.17
1201106093,8.25
1201106088,6.88
1201106087,8.67
1201106086,7.54
1201106170,8.0
1201106111,7.25
1201106092,8.75
1201106113,8.63
1201106112,8.42
1201106072,8.88
1201106073,7.75
1201106056,8.67
1201106057,8.88
1201106076,7.5
1201106077,8.54
1201106074,8.21
1201106075,8.92
1201106090,8.08
1201106091,8.88
1201106078,7.0
1201106058,9.0
1201106059,7.83
1201106096,8.42
1201106082,7.83
1201106094,9.13
1201106168,8.79
1321106016,5.61
1201106098,8.92
1321106019,6.52
1201106095,6.71
1321106023,6.0
1321106020,5.74
1321106021,6.78
1201106158,8.88
1201106110,9.13
1201106100,8.42
1201106108,7.42
1201106109,6.13
1201106106,6.67
1201106107,6.79
1201106104,8.0
1201106105,8.88
1201106102,8.17
1201106103,8.63
1201106099,7.67
1201106101,7.21

semester - 7
roll, sgpa
1201106061,8.83
1201106060,8.04
1201106062,6.26
1201106065,8.83
1201106064,8.04
1201106067,7.43
1201106066,9.35
1201106069,7.3
1201106068,8.96
1201106085,8.04
1201106084,9.09
1201106080,8.04
1201106187,8.57
1201106310,8.3
1201106093,8.22
1201106088,7.91
1201106087,8.35
1201106086,7.57
1201106170,9.09
1201106111,6.78
1201106092,9.09
1201106113,8.7
1201106112,8.04
1201106072,9.22
1201106073,8.3
1201106056,8.3
1201106057,8.57
1201106076,7.43
1201106077,8.7
1201106074,8.83
1201106075,8.7
1201106090,8.17
1201106091,8.7
1201106078,8.04
1201106058,8.96
1201106059,7.91
1201106096,8.3
1201106082,8.17
1201106094,9.09
1201106168,8.83
1201106098,8.7
1201106095,7.3
1201106158,8.96
1201106110,8.7
1201106100,8.96
1201106108,7.3
1201106109,6.3
1201106106,6.39
1201106107,7.17
1201106104,8.17
1201106105,8.83
1201106102,8.17
1201106103,8.83
1201106099,7.83
1201106101,7.26

semester - 8
roll, sgpa
1201106061,9.09
1201106062,6.43
1201106065,8.17
1201106064,8.48
1201106067,8.22
1201106066,9.22
1201106069,7.04
1201106068,9.09
1201106085,6.91
1201106084,9.22
1201106080,7.3
