semester - 1
roll, sgpa
1101106162,8.71
1101106158,8.54
1101106159,8.64
1101106145,8.0
1221106018,7.89
1221106019,1.85
1221106017,8.19
1101106144,6.89
1101106147,9.43
1101106349,7.93
1101106156,6.82
1101106155,6.5
1101106154,8.29
1101106119,6.39
1101106138,8.96
1101106139,7.54
1101106150,8.25
1101106151,8.25
1101106134,8.68
1101106135,7.68
1101106136,8.04
1101106137,8.86
1101106130,9.04
1101106131,7.11
1101106132,9.04
1101106133,8.68
1101106146,9.21
1101106143,7.68
1101106142,8.21
1101106152,8.64
1101106157,8.61
1101106141,7.07
1101106015,9.43
1221106020,4.44
1101106358,3.8
1101106164,9.29
1101106163,5.82
1101106153,7.68
1101106161,8.89
1101106160,8.71
1101106123,8.64
1101106122,8.93
1101106121,7.96
1101106120,8.79
1101106127,8.96
1101106140,9.32
1101106125,6.57
1101106124,7.39
1101106129,9.18
1101106128,9.43
1101106149,6.57
1101106148,9.07

semester - 2
roll, sgpa
1101106162,8.75
1101106158,7.79
1101106159,8.54
1101106145,7.75
1221106018,8.61
1221106017,8.79
1101106144,6.36
1101106147,8.68
1101106349,8.14
1101106156,6.32
1101106155,5.71
1101106154,7.61
1101106119,5.93
1101106138,8.54
1101106139,6.86
1101106150,8.25
1101106151,8.43
1101106134,8.39
1101106135,7.61
1101106136,7.79
1101106137,8.21
1101106130,8.54
1101106131,6.79
1101106132,8.71
1101106133,8.11
1101106146,9.04
1101106143,7.5
1101106142,7.79
1101106152,8.93
1101106157,7.89
1101106141,2.86
1101106015,9.11
1221106020,6.29
1101106164,9.14
1101106163,6.07
1101106153,7.57
1101106161,8.96
1101106160,8.0
1101106123,8.75
1101106122,9.32
1101106121,7.96
1101106120,8.68
1101106127,8.39
1101106140,8.71
1101106125,6.18
1101106124,7.5
1101106129,8.54
1101106128,8.64
1101106149,6.29
1101106148,8.29

semester - 3
roll, sgpa
1101106162,8.74
1101106158,8.48
1101106159,8.7
1101106145,7.07
1221106018,8.84
1221106017,9.36
1101106144,5.0
1101106147,9.11
1101106349,5.62
1101106156,6.48
1101106155,5.3
1101106154,6.78
1101106119,5.33
1101106138,8.19
1101106139,7.7
1101106150,8.33
1101106151,8.15
1101106134,7.63
1101106135,7.04
1101106136,7.19
1101106137,7.89
1101106130,8.3
1101106131,6.48
1101106132,8.11
1101106133,8.26
1101106146,8.7
1101106143,7.41
1101106142,8.59
1101106152,8.37
1101106157,7.48
1101106015,9.07
1221106020,7.16
1101106164,9.48
1101106163,5.78
1101106153,7.89
1101106161,9.07
1101106160,8.7
1101106123,7.96
1101106122,8.78
1101106121,7.81
1101106120,7.85
1101106127,8.56
1101106140,9.07
1101106125,5.89
1101106124,6.78
1101106129,8.26
1101106128,8.44
1101106149,6.15
1101106148,8.44

semester - 4
roll, sgpa
1101106162,8.57
1101106158,8.46
1101106159,8.82
