semester - 1
roll, sgpa
1121106008,4.11
1001106012,7.64
1001106013,8.04
1001106011,7.64
1001106016,8.21
1001106017,7.61
1001106014,7.75
1001106015,5.5
1001106018,8.11
1001106019,5.32
1121106002,5.67
1121106003,4.78
1121106009,6.04
1001106023,8.04
1001106022,7.61
1001106021,8.07
1001106020,7.82
1001106027,8.5
1001106025,7.5
1001106024,7.36
1001106001,8.25
1001106003,2.21
1001106002,7.46
1001106005,8.36
1001106007,6.89
1001106006,5.86
1001106009,5.36
1001106008,7.46
1121106001,5.07
1121106006,7.22
1121106007,6.22
1121106004,7.37
1121106005,5.59

semester - 2
roll, sgpa
1121106008,6.27
1001106012,7.81
1001106013,7.82
1001106011,7.89
1001106016,8.25
1001106017,8.18
1001106014,7.86
1001106015,6.29
1001106018,7.82
1001106019,6.56
1121106002,7.58
1121106003,7.15
1121106009,7.92
1001106023,8.0
1001106022,7.86
1001106021,8.39
1001106020,7.61
1001106027,8.71
1001106025,7.25
1001106024,8.29
1001106001,8.71
1001106003,1.28
1001106002,8.04
1001106005,7.86
1001106007,7.11
1001106006,6.32
1001106009,5.32
1001106008,8.0
1121106001,7.46
1121106006,7.81
1121106007,7.69
1121106004,7.5
1121106005,7.04

semester - 3
roll, sgpa
1121106008,7.72
1001106012,8.07
1001106013,8.11
1001106011,7.59
1001106016,8.41
1001106017,8.0
1001106014,7.41
1001106015,5.78
1001106018,7.74
1001106019,7.0
1121106002,8.72
1121106003,7.24
1121106009,8.48
1001106023,7.93
1001106022,8.78
1001106021,8.85
1001106020,7.41
1001106027,8.0
1001106025,7.22
1001106024,7.7
1001106001,8.04
1001106003,0.0
1001106002,6.89
1001106005,8.33
1001106007,6.81
1001106006,6.26
1001106009,6.48
1001106008,7.93
1121106001,6.64
1121106006,8.64
1121106007,7.92
1121106004,8.6
1121106005,7.28

semester - 4
roll, sgpa
1121106008,7.32
1001106012,7.96
1001106013,8.42
1001106011,8.23
1001106016,8.58
1001106017,8.12
1001106014,8.38
1001106015,4.46
1001106018,8.23
1001106019,7.0
1121106002,7.88
1121106003,7.48
1121106009,7.84
1001106023,7.96
1001106022,8.5
1001106021,8.5
1001106020,8.15
1001106027,8.54
1001106025,8.19
1001106024,8.27
1001106001,8.77
1001106002,6.23
1001106005,8.54
1001106007,7.31
1001106006,7.38
1001106009,7.35
1001106008,8.15
1121106001,7.8
1121106006,8.04
1121106007,8.2
1121106004,8.12
1121106005,8.0

semester - 5
roll, sgpa
1121106008,6.05
1001106012,9.16
1001106013,8.36
1001106011,9.4
1001106016,9.0
1001106017,8.92
1001106014,8.96
1001106015,6.04
1001106018,8.96
1001106019,7.68
1121106002,7.45
1121106003,6.68
1121106009,7.59
1001106023,8.8
1001106022,9.16
1001106021,9.52
1001106020,9.08
1001106027,9.52
1001106025,9.28
1001106024,9.16
1001106001,9.4
1001106002,8.16
1001106005,9.4
1001106007,7.88
1001106006,8.08
1001106009,7.88
1001106008,9.04
1121106001,7.59
1121106006,8.0
1121106007,6.23
1121106004,7.59
1121106005,7.41

semester - 6
roll, sgpa
1121106008,6.87
1001106012,8.48
1001106013,8.2
1001106011,8.76
1001106016,9.24
1001106017,8.8
1001106014,8.72
1001106015,5.48
1001106018,9.08
1001106019,7.88
1121106002,8.7
1121106003,8.17
1121106009,9.09
1001106023,8.64
1001106022,9.16
1001106021,9.48
1001106020,8.92
1001106027,9.52
1001106025,9.24
1001106024,8.88
1001106001,9.24
1001106002,7.72
1001106005,9.24
1001106007,8.08
1001106006,7.8
1001106009,7.92
1001106008,8.72
1121106001,9.09
1121106006,8.04
1121106007,8.43
1121106004,7.91
1121106005,8.3

semester - 7
roll, sgpa
1001106012,8.5
1001106013,6.64
1001106011,8.77
1001106016,9.32
1001106017,8.91
1001106014,8.68
1001106015,5.05
1001106018,8.77
1001106019,7.73
1001106023,8.64
1001106022,8.64
1001106021,8.77
1001106020,8.64
1001106027,9.18
1001106025,8.77
1001106024,9.05
1001106001,8.5
1001106002,7.82
1001106005,9.18
1001106007,6.91
1001106006,7.68
1001106009,8.14
1001106008,9.05

semester - 8
roll, sgpa
1001106012,8.83
1001106013,7.96
1001106011,8.83
1001106016,9.35
1001106017,8.96
1001106014,8.96
1001106015,6.22
1001106018,9.35
1001106019,8.7
1001106023,8.96
1001106022,8.96
1001106021,8.96
1001106020,9.09
1001106027,9.35
1001106025,9.22
1001106024,9.09
1001106001,9.48
1001106002,8.43
1001106005,9.35
1001106007,7.91
1001106006,8.83
1001106009,8.17
1001106008,8.7

