semester - 1
roll, sgpa
1201106183,8.04
1201106180,8.88
1201106181,8.88
1201106212,7.88
1201106213,8.13
1201106210,8.5
1201106188,8.46
1201106189,9.0
1321106039,7.87
1201106203,5.5
1201106202,7.13
1321106037,5.78
1321106036,7.17
1201106179,8.42
1201106178,7.71
1201106173,8.5
1201106171,8.17
1201106177,7.79
1201106176,7.88
1201106175,5.87
1201106174,7.88
1201106204,8.79
1201106207,9.13
1201106206,8.67
1201106201,8.29
1201106157,8.63
1201106156,7.83
1201106209,4.83
1201106208,6.58
1201106195,8.17
1201106194,7.71
1201106197,6.79
1201106196,8.25
1201106190,7.0
1201106193,8.33
1201106211,8.0
1321106041,6.52
1321106042,6.78
1201106199,8.42
1201106215,6.63
1201106214,9.25

semester - 7
roll, sgpa
1201106164,7.43
1201106165,7.91
1201106166,6.39
1201106160,8.04
1201106161,8.7
1201106162,7.78
1201106163,7.39
1201106216,8.3
1201106169,8.83
1201106186,8.96
1201106184,8.57
1201106185,8.83
1201106182,7.39
1201106183,7.91
1201106180,8.17
1201106181,8.57
1201106212,7.39
1201106213,8.04
1201106210,8.3
1201106188,8.61
1201106189,8.17
1201106203,5.61
1201106202,7.13
1201106179,7.13
1201106178,7.13
1201106173,8.04
1201106171,7.78
1201106177,7.43
1201106176,7.13
1201106175,6.78
1201106174,7.7
1201106204,8.83
1201106207,8.61
1201106206,8.43
1201106201,8.17
1201106157,8.04
1201106156,7.87
1201106209,5.87
1201106208,7.0
1201106195,7.7
1201106194,7.3
1201106197,7.04
1201106196,7.78
1201106190,7.43
1201106193,7.78
1201106211,8.04
1201106199,8.57
1201106215,7.43
1201106214,9.22

semester - 8
roll, sgpa
1201106164,7.57
1201106165,8.57
1201106166,7.09
1201106160,8.09
1201106161,7.96
1201106162,8.09
1201106163,7.43
1201106216,8.7
1201106169,9.0
1201106186,8.48
1201106184,8.61
1201106185,8.48
1201106182,7.83
1201106183,8.57
1201106180,8.83
1201106181,8.43
1201106213,8.04
1201106210,7.96
1201106188,8.61
1201106189,8.04
1201106203,6.52
1201106202,7.39
1201106179,8.17
1201106178,7.09
1201106173,8.04
1201106171,8.22
1201106177,7.52
1201106176,8.17
1201106204,8.35
1201106207,8.74
1201106206,7.95
1201106201,8.7
1201106157,8.48
1201106209,6.83
1201106208,7.57
1201106194,7.04
1201106197,6.83
1201106196,7.57
1201106190,6.7
1201106193,7.57
1201106211,7.65
1201106199,7.96
1201106215,7.43
1201106214,9.61

