semester - 1
roll, sgpa
1001106204,6.54
1001106221,6.0
1001106220,5.96
1001106209,6.14
1001106208,6.61
1001106225,8.46
1001106224,4.18
1001106227,6.11
1001106226,6.89
1001106237,7.82
1001106239,8.43
1121106033,8.75
1001106197,8.96
1001106196,6.18
1001106194,6.18
1001106192,7.57
1001106191,8.0
1001106190,6.11
1001106230,7.61
1001106199,7.39
1001106198,5.93
1001106228,8.57
1001106232,6.71
1121106031,8.75
1121106037,4.0
1121106032,8.17
1121106035,7.04
1001106233,6.0
1001106250,8.39
1001106251,7.25
1001106252,7.46
1001106253,6.43
1001106223,8.11
1121106036,7.54
1001106238,8.29
1001106231,5.04
1001106218,6.64
1001106219,8.14
1001106214,6.68
1001106215,0.0
1001106216,6.39
1001106217,8.5
1001106210,5.61
1001106211,7.21
1001106212,8.36
1001106213,8.11
1001106234,7.07
1121106034,7.79
1001106235,6.61
1001106189,6.43
1001106249,7.89
1001106248,6.21
1001106247,6.46
1001106246,8.68
1001106245,7.96
1001106244,6.46
1001106243,7.18
1001106242,8.14
1001106241,5.5
1001106240,9.29

semester - 4
roll, sgpa
1001106203,7.74
1001106202,8.19
1001106200,6.48
1001106207,8.26
1001106206,4.56
1001106205,4.0
1001106204,7.3
1001106221,6.33
1001106220,6.56
1001106209,7.04
1001106208,7.67
1001106225,8.7
1001106224,4.0
1001106227,6.81
1001106226,7.33
1001106237,8.48
1001106239,8.52
1121106033,8.46
1001106197,9.44
1001106196,6.81
1001106194,6.19
1001106192,8.15
1001106191,8.07
1001106190,7.0
1001106230,8.26
1001106199,8.52
1001106198,6.7
1001106228,8.89
1001106232,6.78
1121106031,8.88
1121106037,4.75
1121106032,8.21
1121106035,6.33
1001106233,7.41
1001106250,8.3
1001106251,7.63
1001106252,7.59
1001106253,7.44
1001106223,8.07
1121106036,6.96
1001106238,8.7
1001106231,5.81
1001106218,6.41
1001106219,8.3
1001106214,6.11
1001106216,6.48
1001106217,8.48
1001106210,6.19
1001106211,7.52
1001106212,8.04
1001106213,7.52
1001106234,8.07
1121106034,7.88
1001106235,6.93
1001106189,5.78
1001106249,8.37
1001106248,6.67
1001106247,6.44
1001106246,8.37
1001106245,8.3
1001106244,6.11
1001106243,6.63
1001106242,8.3
1001106241,6.48
1001106240,9.22

semester - 5
roll, sgpa
1001106203,7.92
1001106202,8.38
1001106200,6.96
1001106207,8.42
1001106206,5.08
1001106204,8.0
1001106221,7.04
1001106220,6.83
1001106209,7.71
1001106208,8.17
1001106225,9.0
1001106224,3.92
1001106227,7.17
1001106226,8.0
1001106237,8.33
1001106239,9.13
1121106033,8.48
1001106197,9.25
1001106196,7.33
1001106194,6.54
1001106192,8.75
1001106191,7.88
1001106190,8.46
1001106230,7.92
1001106199,8.46
1001106198,6.38
1001106228,8.5
1001106232,5.83
1121106031,8.7
1121106037,4.7
1121106032,7.96
1121106035,5.91
1001106233,7.38
1001106250,8.63
1001106251,7.79
1001106252,8.25
1001106253,7.29
1001106223,8.25
1121106036,6.3
1001106238,8.5
1001106231,6.04
1001106218,8.04
1001106219,9.0
1001106214,6.5
1001106216,6.92
1001106217,8.63
1001106210,6.17
1001106211,8.17
1001106212,8.63
1001106213,8.04
1001106234,8.63
1121106034,8.17
1001106235,6.75
1001106189,6.08
1001106249,8.67
1001106248,6.67
1001106247,6.38
1001106246,8.75
1001106245,7.96
1001106244,6.17
1001106243,5.88
1001106242,8.75
1001106241,5.5
1001106240,9.25

semester - 6
roll, sgpa
1001106203,8.83
1001106202,9.13
1001106200,7.33
1001106207,9.08
1001106206,4.58
1001106204,8.54
1001106221,6.79
1001106220,7.33
1001106209,7.13
1001106208,8.54
1001106225,9.63
1001106224,3.21
1001106227,7.5
1001106226,8.63
1001106237,8.75
1001106239,9.0
1121106033,8.61
1001106197,9.75
1001106196,7.42
1001106194,7.17
1001106192,9.38
1001106191,8.54
1001106190,8.63
1001106230,8.67
1001106199,8.92
1001106198,7.5
1001106228,9.13
1001106232,7.0
1121106031,9.09
1121106037,5.61
1121106032,8.04
1121106035,6.52
1001106233,7.71
1001106250,8.67
1001106251,8.42
1001106252,8.5
1001106253,7.33
1001106223,8.87
1121106036,4.96
1001106238,9.13
1001106231,6.63
1001106218,8.33
1001106219,9.04
1001106214,6.96
1001106216,7.0
1001106217,9.25
1001106210,6.29
1001106211,9.13
1001106212,9.13
1001106213,8.46
1001106234,8.5
1121106034,7.57
1001106235,6.54
1001106189,5.38
1001106249,8.63
1001106248,6.46
1001106247,6.13
1001106246,8.38
1001106245,7.88
1001106244,5.75
1001106243,6.96
1001106242,8.29
1001106241,6.21
1001106240,9.25

semester - 7
roll, sgpa
1001106203,8.3
1001106202,8.3
1001106200,7.04
1001106207,9.09
1001106206,3.3
1001106204,8.48
1001106221,7.04
1001106220,7.17
1001106209,7.35
1001106208,9.09
1001106225,9.22
1001106224,2.65
1001106227,6.57
1001106226,8.17
1001106237,8.7
1001106239,8.96
1001106197,9.87
1001106196,7.35
1001106194,6.91
1001106192,9.22
1001106191,7.83
1001106190,7.87
1001106230,8.09
1001106199,9.22
1001106198,7.57
1001106228,8.83
1001106232,6.3
1001106233,7.09
1001106250,8.48
1001106251,7.65
1001106252,8.3
1001106253,8.04
1001106223,8.17
1001106238,8.96
1001106231,6.43
1001106218,8.3
1001106219,8.61
1001106214,6.96
1001106216,7.04
1001106217,9.22
1001106210,6.43
1001106211,8.83
1001106212,9.22
1001106213,8.35
1001106234,8.3
1001106235,7.04
1001106189,6.13
1001106249,8.96
1001106248,6.65
1001106247,6.65
1001106246,8.43
1001106245,7.78
1001106244,5.91
1001106243,6.52
1001106242,8.7
1001106241,4.87
1001106240,9.61

semester - 8
roll, sgpa
1001106203,8.17
1001106202,7.78
1001106200,7.39
1001106207,8.3
1001106206,4.43
1001106204,7.78
1001106221,7.57
1001106220,7.17
1001106209,7.3
1001106208,8.43
1001106225,8.87
1001106224,0.4
1001106227,7.17
1001106226,8.57
1001106237,8.83
1001106239,9.09
1001106197,9.48
1001106196,7.43
1001106194,6.91
1001106192,8.43
1001106191,7.52
1001106190,7.83
1001106230,8.09
1001106199,8.74
1001106198,6.87
1001106228,8.22
1001106232,6.91
1001106233,7.3
1001106250,9.09
1001106251,8.3
1001106252,8.22
1001106253,8.74
1001106223,8.3
1001106238,8.83
1001106231,6.74
1001106218,8.04
1001106219,8.57
1001106214,7.57
1001106216,7.17
1001106217,8.83
1001106210,6.91
1001106211,7.78
1001106212,8.43
1001106213,7.43
1001106234,8.04
1001106235,7.57
1001106189,6.65
1001106249,8.83
1001106248,6.78
1001106247,7.43
1001106246,7.96
1001106245,7.83
1001106244,5.35
1001106243,6.0
1001106242,8.09
1001106241,6.22
1001106240,9.74

