semester - 1
roll, sgpa
1221106050,7.04
1101106347,7.14
1101106346,7.64
1101106345,7.36
1101106344,7.21
1101106343,7.36
1101106342,6.46
1101106341,6.93
1101106340,6.21
1101106348,7.11
1101106321,7.36
1101106323,7.32
1101106322,6.29
1101106325,8.43
1101106324,7.61
1101106327,0.71
1101106326,6.39
1101106328,7.75
1221106056,7.7
1221106054,4.83
1221106055,7.52
1221106052,7.22
1221106053,5.0
1101106351,7.54
1101106352,7.75
1101106353,7.71
1101106355,7.86
1101106356,7.68
1221106051,5.7
1221106049,5.23
1221106048,4.85
1101106332,7.36
1101106333,7.93
1101106330,8.14
1101106331,7.79
1101106336,8.25
1101106337,1.29
1101106334,7.54
1101106335,7.5
1101106338,7.82
1101106339,4.86

semester - 2
roll, sgpa
1221106050,8.04
1101106347,7.21
1101106346,7.96
1101106345,7.18
1101106344,8.21
1101106343,7.21
1101106342,6.46
1101106341,6.07
1101106340,6.14
1101106348,6.43
1101106321,7.54
1101106323,7.29
1101106322,7.29
1101106325,7.71
1101106324,7.36
1101106326,6.39
1101106328,7.93
1221106056,0.0
1221106054,4.65
1221106055,6.62
1221106052,7.65
1221106053,3.92
1101106351,7.04
1101106352,8.43
1101106353,7.96
1101106355,6.57
1101106356,7.11
1221106051,5.31
1221106049,5.88
1221106048,4.12
1101106332,7.64
1101106333,7.79
1101106330,7.43
1101106331,7.32
1101106336,7.71
1101106334,8.32
1101106335,7.39
1101106338,7.89
1101106339,4.21

semester - 3
roll, sgpa
1221106050,8.07
1101106347,6.58
1101106346,7.5
1101106345,7.31
1101106344,7.31
1101106343,6.81
1101106342,6.0
1101106341,5.58
1101106340,4.42
1101106348,6.54
1101106321,6.46
1101106323,7.85
1101106322,7.54
1101106325,7.27
1101106324,7.35
1101106326,6.62
1101106328,7.88
1221106054,5.22
1221106055,6.59
1221106052,7.52
1221106053,4.89
1101106351,6.15
1101106352,6.58
1101106353,6.92
1101106355,7.31
1101106356,6.35
1221106051,6.26
1221106049,5.93
1221106048,4.81
1101106332,7.42
1101106333,7.42
1101106330,7.19
1101106331,7.19
1101106336,7.96
1101106334,7.04
1101106335,7.38
1101106338,6.85
1101106339,3.77

semester - 4
roll, sgpa
1221106050,8.67
1101106347,7.62
1101106346,8.15
1101106345,7.77
1101106344,8.12
1101106343,8.08
1101106342,6.46
1101106341,6.92
1101106340,5.65
1101106348,7.81
1101106321,7.58
1101106323,7.73
1101106322,7.27
1101106325,7.73
1101106324,7.88
1101106326,6.31
1101106328,8.38
1221106054,5.21
1221106055,7.42
1221106052,8.04
1221106053,4.38
1101106351,6.69
1101106352,7.35
1101106353,7.46
1101106355,8.31
1101106356,6.38
1221106051,6.33
1221106049,7.08
1221106048,4.88
1101106332,7.85
1101106333,8.0
1101106330,7.69
1101106331,7.73
1101106336,8.31
1101106334,7.54
1101106335,8.12
1101106338,7.85

semester - 5
roll, sgpa
1221106050,7.75
1101106347,6.78
1101106346,7.3
1101106345,7.37
1101106344,7.44
1101106343,7.22
1101106342,6.74
1101106341,6.33
1101106340,5.63
1101106348,6.63
1101106321,7.3
1101106323,7.11
1101106322,6.78
1101106325,7.3
1101106324,7.56
1101106326,6.11
1101106328,8.0
1221106054,4.38
1221106055,7.13
1221106052,7.13
1221106053,4.33
1101106351,6.67
1101106352,6.59
1101106353,6.89
1101106355,7.52
1101106356,6.7
1221106051,5.0
1221106049,5.88
1221106048,3.88
1101106332,7.7
1101106333,7.56
1101106330,6.85
1101106331,6.74
1101106336,7.78
1101106334,7.41
1101106335,7.44
1101106338,7.3

semester - 6
roll, sgpa
1221106050,8.29
1101106347,7.21
1101106346,7.75
1101106345,7.17
1101106344,7.5
1101106343,8.17
1101106342,7.33
1101106341,6.54
1101106340,5.96
1101106348,7.29
1101106321,7.63
1101106323,7.38
1101106322,7.0
1101106325,7.88
1101106324,7.67
1101106326,7.0
1101106328,8.63
1221106054,5.57
1221106055,7.71
1221106052,7.9
1221106053,4.71
1101106351,7.58
1101106352,6.75
1101106353,7.79
1101106355,8.29
1101106356,7.38
1221106051,6.86
1221106049,7.29
1221106048,5.71
1101106332,7.96
1101106333,7.63
1101106330,7.46
1101106331,7.21
1101106336,8.13
1101106334,7.5
1101106335,7.67
1101106338,7.42

semester - 7
roll, sgpa
1101106347,7.38
1101106346,7.38
1101106345,7.0
1101106344,7.29
1101106343,7.71
1101106342,6.92
1101106341,6.54
1101106340,5.58
1101106348,6.63
1101106321,7.13
1101106323,7.38
1101106322,6.67
1101106325,7.63
1101106324,7.88
1101106326,6.71
1101106328,8.33
1101106351,6.96
1101106352,7.17
1101106353,7.63
1101106355,8.0
1101106356,7.12
1101106332,7.63
1101106333,7.88
1101106330,7.21
1101106331,6.75
1101106336,8.0
1101106334,7.46
1101106335,7.5
1101106338,6.63

semester - 8
roll, sgpa
1101106347,8.29
1101106346,8.14
1101106345,8.29
1101106344,8.48
1101106343,8.57
1101106342,8.14
1101106341,7.57
1101106340,6.14
1101106348,7.86
1101106321,7.9
1101106323,8.43
1101106322,6.5
1101106325,8.29
1101106324,7.86
1101106326,7.43
1101106328,8.86
1101106351,7.57
1101106352,8.0
1101106353,8.43
1101106355,8.0
1101106356,7.86
1101106332,8.29
1101106333,7.86
1101106330,7.71
1101106331,7.71
1101106336,8.43
1101106334,7.86
1101106335,8.33
1101106338,8.33

