semester - 1
roll, sgpa
1201106123,8.57
1201106124,9.09
1201106125,8.43
1201106127,8.7
1201106129,8.96
1201106026,8.35

semester - 8
roll, sgpa
1201106142,9.19
1201106143,7.9
1201106140,9.05
1201106141,7.33
1201106146,8.19
1201106147,8.33
1201106144,7.76
1201106148,7.71
1201106149,8.52
1201106328,8.67
1201106006,8.48
1201106137,9.14
1201106136,8.33
1201106134,8.9
1201106133,8.48
1201106131,8.52
1201106130,9.43
1201106115,8.81
1201106119,9.1
1201106117,8.43
1201106132,8.14
1201106151,8.05
1201106150,8.33
1201106153,7.76
1201106152,8.62
1201106155,8.33
1201106154,7.33
1201106340,8.52
1201106138,9.43
1201106120,8.81
1201106122,8.76
1201106123,9.05
1201106124,9.62
1201106125,8.52
1201106127,9.19
1201106129,9.43
1201106026,8.24

