semester - 1
roll, sgpa
1001106089,8.39
1001106088,7.07
1001106345,7.93
1001106122,7.86
1001106123,7.82
1001106120,7.71
1001106121,8.68
1001106080,4.82
1001106083,6.89
1001106082,7.07
1001106085,7.04
1001106084,6.68
1001106087,9.32
1001106086,8.86
1001106229,8.04
1001106070,8.96
1001106071,8.21
1001106072,5.5
1001106073,7.14
1001106074,7.32
1001106075,8.86
1001106076,7.32
1001106077,7.86
1001106078,5.18
1001106079,6.46
1121106019,5.14
1121106018,8.36
1001106119,7.39
1001106118,7.57
1001106117,8.43
1001106116,8.29
1001106115,8.18
1001106114,8.64
1001106113,7.89
1001106112,7.75
1001106111,8.18
1001106110,5.64
1001106098,8.61
1001106099,7.5
1121106021,6.0
1001106092,7.46
1001106093,6.89
1001106090,6.54
1001106091,7.61
1001106236,8.18
1001106097,7.89
1001106094,6.04
1001106095,9.0
1121106014,6.04
1001106222,8.46
1121106013,7.07
1001106067,7.86
1001106066,8.25
1001106064,5.68
1001106063,8.32
1001106062,7.39
1001106061,4.82
1121106015,8.0
1121106020,6.5
1001106069,7.93
1001106068,8.25
1001106108,8.04
1001106109,5.46
1121106017,5.0
1001106100,8.46
1001106101,6.82
1001106102,8.86
1121106016,7.75
1001106104,8.32
1001106105,7.32
1001106106,6.71
1001106107,8.82

semester - 2
roll, sgpa
1001106089,8.75
1001106088,7.0
1001106345,8.39
1001106122,8.25
1001106123,8.82
1001106120,8.64
1001106121,9.46
1001106080,6.05
1001106083,7.07
1001106082,7.9
1001106085,5.86
1001106084,6.43
1001106087,9.43
1001106086,8.86
1001106229,8.21
1001106070,9.14
1001106071,9.04
1001106072,6.12
1001106073,6.71
1001106074,8.57
1001106075,8.93
1001106076,7.32
1001106077,7.82
1001106078,4.5
1001106079,7.61
1121106019,5.48
1121106018,7.3
1001106119,8.32
1001106118,8.54
1001106117,9.07
1001106116,7.79
1001106115,7.68
1001106114,9.32
1001106113,8.43
1001106112,8.54
1001106111,8.79
1001106110,6.52
1001106098,9.5
1001106099,7.89
1121106021,6.15
1001106092,7.11
1001106093,6.18
1001106090,6.29
1001106091,7.32
1001106236,8.39
1001106097,8.82
1001106094,6.39
1001106095,9.64
1121106014,6.07
1001106222,8.79
1121106013,6.41
1001106067,7.43
1001106066,8.14
1001106064,6.23
1001106063,8.46
1001106062,7.21
1001106061,5.94
1121106015,7.48
1121106020,6.81
1001106069,3.36
1001106068,9.07
1001106108,8.54
1001106109,7.65
1121106017,5.37
1001106100,9.29
1001106101,8.14
1001106102,9.29
1121106016,7.37
1001106104,9.04
1001106105,7.61
1001106106,6.5
1001106107,9.61

semester - 3
roll, sgpa
1001106089,7.89
1001106088,6.86
1001106345,7.04
1001106122,7.89
1001106123,8.39
1001106120,8.14
1001106121,8.93
1001106080,5.89
1001106083,6.82
1001106082,8.25
1001106085,6.25
1001106084,6.32
1001106087,8.96
1001106086,8.11
1001106229,7.14
1001106070,8.57
1001106071,8.46
1001106072,6.46
1001106073,6.39
1001106074,8.46
1001106075,8.39
1001106076,6.57
1001106077,7.61
1001106078,5.46
1001106079,7.04
1121106019,6.58
1121106018,8.5
1001106119,8.11
1001106118,6.82
1001106117,8.71
1001106116,7.25
1001106115,7.46
1001106114,8.71
1001106113,7.82
1001106112,8.07
1001106111,8.04
1001106110,6.86
1001106098,8.96
1001106099,6.39
1121106021,6.46
1001106092,7.54
1001106093,6.57
1001106090,6.11
1001106091,6.5
1001106236,7.39
1001106097,8.71
1001106094,5.75
1001106095,9.32
1121106014,6.88
1001106222,7.61
1121106013,7.38
1001106067,7.46
1001106066,7.68
1001106064,6.07
1001106063,0.86
1001106062,7.36
1001106061,6.14
1121106015,8.5
1121106020,7.42
1001106069,0.0
1001106068,8.11
1001106108,7.71
1001106109,7.07
1121106017,5.63
1001106100,8.57
1001106101,7.54
1001106102,8.61
1121106016,8.75
1001106104,7.75
1001106105,6.64
1001106106,6.21
1001106107,8.64

semester - 4
roll, sgpa
1001106089,8.07
1001106088,6.59
1001106345,7.63
1001106122,8.48
1001106123,7.96
1001106120,8.74
1001106121,8.67
1001106080,6.07
1001106083,6.74
1001106082,8.07
1001106085,6.22
1001106084,6.22
1001106087,8.33
1001106086,8.37
1001106229,8.63
1001106070,8.85
1001106071,8.96
1001106072,6.44
1001106073,6.93
1001106074,8.48
1001106075,9.22
1001106076,6.37
1001106077,7.67
1001106078,5.37
1001106079,7.52
1121106019,7.38
1121106018,7.92
1001106119,8.15
1001106118,6.89
1001106117,8.37
1001106116,7.3
1001106115,7.7
1001106114,8.96
1001106113,8.3
1001106112,8.59
1001106111,8.52
1001106110,7.59
1001106098,8.78
1001106099,6.93
1121106021,7.46
1001106092,7.93
1001106093,7.89
1001106090,5.93
1001106091,6.0
1001106236,8.04
1001106097,8.96
1001106094,6.85
1001106095,8.93
1121106014,7.63
1001106222,7.56
1121106013,7.83
1001106067,7.85
1001106066,7.07
1001106064,7.07
1001106062,6.59
1001106061,6.52
1121106015,8.67
1121106020,8.46
1001106068,8.48
1001106108,8.19
1001106109,7.74
1121106017,7.83
1001106100,8.81
1001106101,8.56
1001106102,8.41
1121106016,8.71
1001106104,8.44
1001106105,7.11
1001106106,5.85
1001106107,8.44

semester - 5
roll, sgpa
1001106089,8.33
1001106088,7.0
1001106345,8.38
1001106122,8.63
1001106123,7.46
1001106120,8.5
1001106121,9.38
1001106080,6.08
1001106083,7.54
1001106082,8.75
1001106085,6.42
1001106084,6.63
1001106087,9.25
1001106086,8.5
1001106229,8.38
1001106070,8.75
1001106071,8.5
1001106072,6.38
1001106073,7.58
1001106074,8.54
1001106075,8.88
1001106076,6.83
1001106077,8.5
1001106078,5.0
1001106079,7.38
1121106019,7.43
1121106018,7.91
1001106119,8.29
1001106118,7.83
1001106117,8.5
1001106116,8.25
1001106115,8.46
1001106114,9.5
1001106113,7.88
1001106112,8.54
1001106111,9.0
1001106110,7.54
1001106098,8.75
1001106099,7.08
1121106021,7.57
1001106092,8.13
1001106093,7.75
1001106090,6.38
1001106091,7.54
1001106236,7.79
1001106097,8.79
1001106094,6.92
1001106095,9.25
1121106014,6.91
1001106222,8.38
1121106013,7.3
1001106067,9.0
1001106066,8.42
1001106064,7.42
1001106062,7.67
1001106061,6.42
1121106015,7.96
1121106020,8.17
1001106068,9.17
1001106108,8.38
1001106109,7.67
1121106017,7.7
1001106100,9.0
1001106101,8.25
1001106102,9.5
1121106016,8.09
1001106104,8.5
1001106105,7.63
1001106106,6.21
1001106107,9.0

semester - 6
roll, sgpa
1001106089,7.96
1001106088,6.5
1001106345,8.5
1001106122,8.88
1001106123,8.5
1001106120,8.75
1001106121,9.25
1001106080,5.54
1001106083,7.13
1001106082,8.38
1001106085,6.0
1001106084,6.46
1001106087,8.75
1001106086,8.63
1001106229,9.0
1001106070,8.88
1001106071,8.75
1001106072,6.38
1001106073,7.5
1001106074,8.75
1001106075,8.87
1001106076,6.33
1001106077,8.0
1001106078,6.25
1001106079,7.29
1121106019,7.04
1121106018,7.91
1001106119,9.04
1001106118,8.29
1001106117,8.92
1001106116,7.42
1001106115,7.71
1001106114,9.25
1001106113,8.08
1001106112,8.75
1001106111,8.75
1001106110,7.46
1001106098,9.0
1001106099,7.17
1121106021,6.52
1001106092,7.42
1001106093,6.92
1001106090,6.63
1001106091,6.96
1001106236,8.25
1001106097,9.25
1001106094,5.83
1001106095,9.5
1121106014,6.91
1001106222,8.5
1121106013,7.3
1001106067,8.67
1001106066,8.46
1001106064,6.83
1001106062,7.5
1001106061,6.58
1121106015,7.65
1121106020,7.96
1001106068,8.63
1001106108,8.38
1001106109,8.25
1121106017,7.57
1001106100,8.38
1001106101,8.29
1001106102,8.75
