semester - 1
roll, sgpa
1001106319,6.81
1001106318,8.0
1001106331,8.93
1001106327,8.78
1001106315,7.48
1121106053,8.13
1001106311,8.3
1001106310,8.89
1001106313,6.78
1001106312,7.33
1001106096,7.52
1001106289,8.44
1001106317,7.11
1001106314,8.74
1001106323,8.0
1001106288,7.93
1001106322,6.63
1001106320,9.19
1001106316,8.56
1001106324,7.78
1001106065,7.67
1001106028,7.0
1001106044,7.78
1001106287,7.44
1001106321,0.0
1001106325,7.48
1121106049,6.33

semester - 4
roll, sgpa
1001106333,7.73
1001106308,7.0
1001106309,6.77
1001106328,5.69
1121106052,6.58
1001106332,9.08
1001106081,8.35
1001106301,7.58
1001106306,7.04
1001106307,6.38
1001106304,7.88
1001106330,7.77
1121106056,6.21
1001106326,9.46
1121106055,8.13
1121106054,7.58
1121106057,6.63
1001106294,8.23
1001106295,7.85
1001106297,6.46
1001106290,7.96
1001106291,7.5
1001106292,7.19
1001106293,7.85
1121106051,6.75
1001106302,8.08
1001106298,6.81
1001106299,6.58
1121106050,6.75
1001106319,6.65
1001106318,8.54
1001106331,9.08
1001106327,9.27
1001106315,7.85
1121106053,7.83
1001106311,7.85
1001106310,8.12
1001106313,6.62
1001106312,7.15
1001106096,8.08
1001106289,8.31
1001106317,7.77
1001106314,8.85
1001106323,8.92
1001106288,8.38
1001106322,7.46
1001106320,9.12
1001106316,8.58
1001106324,8.73
1001106065,8.35
1001106028,7.73
1001106044,8.5
1001106287,7.65
1001106325,8.15
1121106049,6.17

semester - 5
roll, sgpa
1001106333,7.83
1001106308,7.63
1001106309,6.33
1001106328,5.71
1121106052,7.72
1001106332,8.63
1001106081,8.38
1001106301,8.46
1001106306,7.63
1001106307,5.63
1001106304,7.71
1001106330,7.13
1121106056,7.76
1001106326,8.79
1121106055,8.64
1121106054,8.48
1121106057,7.48
1001106294,8.71
1001106295,7.92
1001106297,6.71
1001106290,8.63
1001106291,8.29
1001106292,7.58
1001106293,8.29
1121106051,7.28
1001106302,7.71
1001106298,6.92
1001106299,7.54
1121106050,8.12
1001106319,6.5
1001106318,8.17
1001106331,8.71
1001106327,8.08
1001106315,7.92
1121106053,8.6
1001106311,7.96
1001106310,8.54
1001106313,7.46
1001106312,7.08
1001106096,8.13
1001106289,8.04
1001106317,7.83
1001106314,8.21
1001106323,8.33
1001106288,8.46
1001106322,7.25
1001106320,9.17
1001106316,8.21
1001106324,8.46
1001106065,8.46
1001106028,8.21
1001106044,8.33
1001106287,7.83
1001106325,7.63
1121106049,6.92

semester - 6
roll, sgpa
1001106333,8.04
1001106308,7.75
1001106309,6.58
1001106328,5.96
1121106052,7.73
1001106332,8.21
1001106081,8.46
1001106301,7.71
1001106306,7.33
1001106307,5.83
1001106304,6.67
1001106330,7.58
1121106056,8.0
1001106326,9.04
1121106055,8.32
1121106054,8.36
1121106057,7.59
1001106294,8.67
1001106295,7.83
1001106297,6.54
1001106290,8.33
1001106291,8.17
1001106292,7.13
1001106293,7.75
1121106051,7.59
1001106302,8.08
1001106298,7.79
1001106299,7.38
1121106050,7.77
1001106319,6.0
1001106318,8.58
1001106331,8.17
1001106327,8.54
1001106315,8.21
1121106053,7.68
1001106311,8.46
1001106310,9.29
1001106313,7.0
1001106312,7.0
1001106096,8.04
1001106289,8.5
1001106317,7.58
1001106314,8.38
1001106323,7.71
1001106288,8.08
1001106322,6.71
1001106320,9.38
1001106316,8.63
1001106324,8.29
1001106065,8.83
1001106028,8.46
1001106044,8.5
1001106287,7.38
1001106325,7.75
1121106049,7.41

semester - 7
roll, sgpa
1001106333,8.2
1001106308,7.8
1001106309,6.4
1001106328,5.96
1001106332,9.2
1001106081,8.6
1001106301,7.24
1001106306,8.16
1001106307,5.88
1001106304,8.56
1001106330,7.56
1001106326,9.16
1001106294,8.0
1001106295,6.84
1001106297,6.72
1001106290,8.12
1001106291,8.08
1001106292,7.04
1001106293,7.56
1001106302,8.04
1001106298,8.04
1001106299,6.84
1001106319,6.76
1001106318,8.36
1001106331,8.76
1001106327,8.64
1001106315,8.32
1001106311,8.52
1001106310,9.28
1001106313,7.6
1001106312,7.48
1001106096,7.48
1001106289,7.8
1001106317,7.76
1001106314,8.48
1001106323,9.04
1001106288,8.32
1001106322,7.36
1001106320,9.4
1001106316,8.76
1001106324,8.48
1001106065,8.6
1001106028,8.24
1001106044,8.36
1001106287,7.76
1001106325,7.88

semester - 8
roll, sgpa
1001106333,7.77
1001106308,7.73
1001106309,7.14
1001106328,6.77
1001106332,8.73
1001106081,8.55
1001106301,7.64
1001106306,8.05
1001106307,6.55
1001106304,8.45
1001106330,7.27
1001106326,8.64
1001106294,8.45
1001106295,8.09
1001106297,7.41
1001106290,8.5
1001106291,8.64
1001106292,7.95
1001106293,7.95
1001106302,8.09
1001106298,8.0
1001106299,7.91
1001106319,7.0
1001106318,8.36
1001106331,8.32
1001106327,7.86
1001106315,7.91
1001106311,8.23
1001106310,9.18
1001106313,7.14
1001106312,7.68
1001106096,7.91
1001106289,7.77
1001106317,7.91
1001106314,8.5
1001106323,7.68
1001106288,8.32
1001106322,6.86
1001106320,8.59
1001106316,8.77
1001106324,7.86
1001106065,9.27
1001106028,9.05
1001106044,8.59
1001106287,7.82
1001106325,7.0

